    0.0000000000E+00   -5.8580202403E-01
    3.9215686275E-03   -5.6565340256E-01
    7.8431372549E-03   -5.4517834177E-01
    1.1764705882E-02   -5.2430417162E-01
    1.5686274510E-02   -5.0337003216E-01
    1.9607843137E-02   -4.8120612317E-01
    2.3529411765E-02   -4.6186669475E-01
    2.7450980392E-02   -4.3235087967E-01
    3.1372549020E-02   -4.3211521467E-01
    3.5294117647E-02   -3.4884519997E-01
    3.9215686275E-02   -4.8255050224E-01
    4.3137254902E-02   -8.3625093724E-02
    4.7058823529E-02   -8.9974325168E-01
    5.0980392157E-02    8.5805794251E-01
    5.4901960784E-02   -2.4189458466E+00
    5.8823529412E-02    3.3539494260E+00
    6.2745098039E-02   -5.7186282430E+00
    6.6666666667E-02    7.2537333140E+00
    7.0588235294E-02   -9.0971985631E+00
    7.4509803922E-02    9.0199546196E+00
    7.8431372549E-02   -8.0173297903E+00
    8.2352941176E-02    5.2706983266E+00
    8.6274509804E-02   -2.7412167741E+00
    9.0196078431E-02    6.9895074607E-01
    9.4117647059E-02   -5.9115212518E-02
    9.8039215686E-02   -3.4502898876E-02
    1.0196078431E-01   -9.8696386607E-03
    1.0588235294E-01    1.4769613373E-02
    1.0980392157E-01    3.9399898833E-02
    1.1372549020E-01    6.4006264770E-02
    1.1764705882E-01    8.8573772757E-02
    1.2156862745E-01    1.1308750796E-01
    1.2549019608E-01    1.3753258818E-01
    1.2941176471E-01    1.6189417291E-01
    1.3333333333E-01    1.8615747233E-01
    1.3725490196E-01    2.1030775628E-01
    1.4117647059E-01    2.3433036323E-01
    1.4509803922E-01    2.5821070914E-01
    1.4901960784E-01    2.8193429635E-01
    1.5294117647E-01    3.0548672236E-01
    1.5686274510E-01    3.2885368860E-01
    1.6078431373E-01    3.5202100906E-01
    1.6470588235E-01    3.7497461896E-01
    1.6862745098E-01    3.9770058325E-01
    1.7254901961E-01    4.2018510509E-01
    1.7647058824E-01    4.4241453421E-01
    1.8039215686E-01    4.6437537522E-01
    1.8431372549E-01    4.8605429578E-01
    1.8823529412E-01    5.0743813469E-01
    1.9215686275E-01    5.2851390993E-01
    1.9607843137E-01    5.4926882646E-01
    2.0000000000E-01    5.6969028405E-01
    2.0392156863E-01    5.8976588493E-01
    2.0784313725E-01    6.0948344127E-01
    2.1176470588E-01    6.2883098263E-01
    2.1568627451E-01    6.4779676319E-01
    2.1960784314E-01    6.6636926889E-01
    2.2352941176E-01    6.8453722444E-01
    2.2745098039E-01    7.0228960016E-01
    2.3137254902E-01    7.1961561863E-01
    2.3529411765E-01    7.3650476131E-01
    2.3921568627E-01    7.5294677487E-01
    2.4313725490E-01    7.6893167741E-01
    2.4705882353E-01    7.8444976458E-01
    2.5098039216E-01    7.9949161539E-01
    2.5490196078E-01    8.1404809801E-01
    2.5882352941E-01    8.2811037525E-01
    2.6274509804E-01    8.4166990996E-01
    2.6666666667E-01    8.5471847019E-01
    2.7058823529E-01    8.6724813422E-01
    2.7450980392E-01    8.7925129534E-01
    2.7843137255E-01    8.9072066648E-01
    2.8235294118E-01    9.0164928462E-01
    2.8627450980E-01    9.1203051505E-01
    2.9019607843E-01    9.2185805536E-01
    2.9411764706E-01    9.3112593929E-01
    2.9803921569E-01    9.3982854035E-01
    3.0196078431E-01    9.4796057522E-01
    3.0588235294E-01    9.5551710697E-01
    3.0980392157E-01    9.6249354807E-01
    3.1372549020E-01    9.6888566314E-01
    3.1764705882E-01    9.7468957155E-01
    3.2156862745E-01    9.7990174979E-01
    3.2549019608E-01    9.8451903355E-01
    3.2941176471E-01    9.8853861970E-01
    3.3333333333E-01    9.9195806796E-01
    3.3725490196E-01    9.9477530240E-01
    3.4117647059E-01    9.9698861269E-01
    3.4509803922E-01    9.9859665514E-01
    3.4901960784E-01    9.9959845351E-01
    3.5294117647E-01    9.9999339962E-01
    3.5686274510E-01    9.9978125368E-01
    3.6078431373E-01    9.9896214450E-01
    3.6470588235E-01    9.9753656936E-01
    3.6862745098E-01    9.9550539371E-01
    3.7254901961E-01    9.9286985067E-01
    3.7647058824E-01    9.8963154028E-01
    3.8039215686E-01    9.8579242849E-01
    3.8431372549E-01    9.8135484602E-01
    3.8823529412E-01    9.7632148690E-01
    3.9215686275E-01    9.7069540687E-01
    3.9607843137E-01    9.6448002150E-01
    4.0000000000E-01    9.5767910412E-01
    4.0392156863E-01    9.5029678355E-01
    4.0784313725E-01    9.4233754156E-01
    4.1176470588E-01    9.3380621017E-01
    4.1568627451E-01    9.2470796873E-01
    4.1960784314E-01    9.1504834074E-01
    4.2352941176E-01    9.0483319052E-01
    4.2745098039E-01    8.9406871965E-01
    4.3137254902E-01    8.8276146319E-01
    4.3529411765E-01    8.7091828575E-01
    4.3921568627E-01    8.5854637726E-01
    4.4313725490E-01    8.4565324866E-01
    4.4705882353E-01    8.3224672731E-01
    4.5098039216E-01    8.1833495227E-01
    4.5490196078E-01    8.0392636932E-01
    4.5882352941E-01    7.8902972585E-01
    4.6274509804E-01    7.7365406556E-01
    4.6666666667E-01    7.5780872294E-01
    4.7058823529E-01    7.4150331764E-01
    4.7450980392E-01    7.2474774861E-01
    4.7843137255E-01    7.0755218810E-01
    4.8235294118E-01    6.8992707544E-01
    4.8627450980E-01    6.7188311079E-01
    4.9019607843E-01    6.5343124856E-01
    4.9411764706E-01    6.3458269081E-01
    4.9803921569E-01    6.1534888041E-01
    5.0196078431E-01    5.9574149414E-01
    5.0588235294E-01    5.7577243556E-01
    5.0980392157E-01    5.5545382782E-01
    5.1372549020E-01    5.3479800626E-01
    5.1764705882E-01    5.1381751094E-01
    5.2156862745E-01    4.9252507905E-01
    5.2549019608E-01    4.7093363713E-01
    5.2941176471E-01    4.4905629325E-01
    5.3333333333E-01    4.2690632908E-01
    5.3725490196E-01    4.0449719177E-01
    5.4117647059E-01    3.8184248581E-01
    5.4509803922E-01    3.5895596479E-01
    5.4901960784E-01    3.3585152302E-01
    5.5294117647E-01    3.1254318712E-01
    5.5686274510E-01    2.8904510749E-01
    5.6078431373E-01    2.6537154972E-01
    5.6470588235E-01    2.4153688593E-01
    5.6862745098E-01    2.1755558605E-01
    5.7254901961E-01    1.9344220903E-01
    5.7647058824E-01    1.6921139402E-01
    5.8039215686E-01    1.4487785144E-01
    5.8431372549E-01    1.2045635409E-01
    5.8823529412E-01    9.5961728156E-02
    5.9215686275E-01    7.1408844241E-02
    5.9607843137E-01    4.6812608300E-02
    6.0000000000E-01    2.2187952609E-02
    6.0392156863E-01   -2.4501732995E-03
    6.0784313725E-01   -2.7086811718E-02
    6.1176470588E-01   -5.1707005840E-02
    6.1568627451E-01   -7.6295808844E-02
    6.1960784314E-01   -1.0083829296E-01
    6.2352941176E-01   -1.2531955855E-01
    6.2745098039E-01   -1.4972474314E-01
    6.3137254902E-01   -1.7403903042E-01
    6.3529411765E-01   -1.9824765930E-01
    6.3921568627E-01   -2.2233593280E-01
    6.4313725490E-01   -2.4628922705E-01
    6.4705882353E-01   -2.7009300007E-01
    6.5098039216E-01   -2.9373280071E-01
    6.5490196078E-01   -3.1719427732E-01
    6.5882352941E-01   -3.4046318654E-01
    6.6274509804E-01   -3.6352540191E-01
    6.6666666667E-01   -3.8636692244E-01
    6.7058823529E-01   -4.0897388115E-01
    6.7450980392E-01   -4.3133255343E-01
    6.7843137255E-01   -4.5342936542E-01
    6.8235294118E-01   -4.7525090224E-01
    6.8627450980E-01   -4.9678391611E-01
    6.9019607843E-01   -5.1801533444E-01
    6.9411764706E-01   -5.3893226770E-01
    6.9803921569E-01   -5.5952201732E-01
    7.0196078431E-01   -5.7977208333E-01
    7.0588235294E-01   -5.9967017200E-01
    7.0980392157E-01   -6.1920420329E-01
    7.1372549020E-01   -6.3836231815E-01
    7.1764705882E-01   -6.5713288578E-01
