    0.0000000000E+00   -4.7092742596E-01
    3.9215686275E-03   -4.4906959649E-01
    7.8431372549E-03   -4.2683916470E-01
    1.1764705882E-02   -4.0473791305E-01
    1.5686274510E-02   -3.8098798324E-01
    1.9607843137E-02   -3.6171532332E-01
    2.3529411765E-02   -3.2757095186E-01
    2.7450980392E-02   -3.3540017822E-01
    3.1372549020E-02   -2.3109848388E-01
    3.5294117647E-02   -3.9951614109E-01
    3.9215686275E-02    4.0347280080E-02
    4.3137254902E-02   -7.5083008067E-01
    4.7058823529E-02    7.0532872910E-01
    5.0980392157E-02   -1.4996283444E+00
    5.4901960784E-02    1.5508695903E+00
    5.8823529412E-02   -1.9281555447E+00
    6.2745098039E-02    1.4419591516E+00
    6.6666666667E-02   -1.0307873138E+00
    7.0588235294E-02    3.0935589370E-01
    7.4509803922E-02   -4.6809729721E-02
    7.8431372549E-02   -2.2185073024E-02
    8.2352941176E-02    2.4530521430E-03
    8.6274509804E-02    2.7089688072E-02
    9.0196078431E-02    5.1709877958E-02
    9.4117647059E-02    7.6298674982E-02
    9.8039215686E-02    1.0084115138E-01
    1.0196078431E-01    1.2532240752E-01
    1.0588235294E-01    1.4972758092E-01
    1.0980392157E-01    1.7404185529E-01
    1.1372549020E-01    1.9825046955E-01
    1.1764705882E-01    2.2233872672E-01
    1.2156862745E-01    2.4629200294E-01
    1.2549019608E-01    2.7009575626E-01
    1.2941176471E-01    2.9373553551E-01
    1.3333333333E-01    3.1719698908E-01
    1.3725490196E-01    3.4046587361E-01
    1.4117647059E-01    3.6352806266E-01
    1.4509803922E-01    3.8636955525E-01
    1.4901960784E-01    4.0897648442E-01
    1.5294117647E-01    4.3133512559E-01
    1.5686274510E-01    4.5343190490E-01
    1.6078431373E-01    4.7525340750E-01
    1.6470588235E-01    4.9678638564E-01
    1.6862745098E-01    5.1801776672E-01
    1.7254901961E-01    5.3893466127E-01
    1.7647058824E-01    5.5952437072E-01
    1.8039215686E-01    5.7977439514E-01
    1.8431372549E-01    5.9967244081E-01
    1.8823529412E-01    6.1920642772E-01
    1.9215686275E-01    6.3836449685E-01
    1.9607843137E-01    6.5713501742E-01
    2.0000000000E-01    6.7550659393E-01
    2.0392156863E-01    6.9346807305E-01
    2.0784313725E-01    7.1100855045E-01
    2.1176470588E-01    7.2811737737E-01
    2.1568627451E-01    7.4478416711E-01
    2.1960784314E-01    7.6099880133E-01
    2.2352941176E-01    7.7675143619E-01
    2.2745098039E-01    7.9203250832E-01
    2.3137254902E-01    8.0683274065E-01
    2.3529411765E-01    8.2114314802E-01
    2.3921568627E-01    8.3495504263E-01
    2.4313725490E-01    8.4826003933E-01
    2.4705882353E-01    8.6105006072E-01
    2.5098039216E-01    8.7331734203E-01
    2.5490196078E-01    8.8505443583E-01
    2.5882352941E-01    8.9625421658E-01
    2.6274509804E-01    9.0690988494E-01
    2.6666666667E-01    9.1701497191E-01
    2.7058823529E-01    9.2656334270E-01
    2.7450980392E-01    9.3554920056E-01
    2.7843137255E-01    9.4396709020E-01
    2.8235294118E-01    9.5181190116E-01
    2.8627450980E-01    9.5907887087E-01
    2.9019607843E-01    9.6576358759E-01
    2.9411764706E-01    9.7186199306E-01
    2.9803921569E-01    9.7737038496E-01
    3.0196078431E-01    9.8228541917E-01
    3.0588235294E-01    9.8660411178E-01
    3.0980392157E-01    9.9032384094E-01
    3.1372549020E-01    9.9344234841E-01
    3.1764705882E-01    9.9595774097E-01
    3.2156862745E-01    9.9786849151E-01
    3.2549019608E-01    9.9917344005E-01
    3.2941176471E-01    9.9987179434E-01
    3.3333333333E-01    9.9996313042E-01
    3.3725490196E-01    9.9944739284E-01
    3.4117647059E-01    9.9832489470E-01
    3.4509803922E-01    9.9659631747E-01
    3.4901960784E-01    9.9426271055E-01
    3.5294117647E-01    9.9132549068E-01
    3.5686274510E-01    9.8778644102E-01
    3.6078431373E-01    9.8364771012E-01
    3.6470588235E-01    9.7891181058E-01
    3.6862745098E-01    9.7358161756E-01
    3.7254901961E-01    9.6766036699E-01
    3.7647058824E-01    9.6115165364E-01
    3.8039215686E-01    9.5405942893E-01
    3.8431372549E-01    9.4638799850E-01
    3.8823529412E-01    9.3814201967E-01
    3.9215686275E-01    9.2932649853E-01
    3.9607843137E-01    9.1994678694E-01
    4.0000000000E-01    9.1000857930E-01
    4.0392156863E-01    8.9951790906E-01
    4.0784313725E-01    8.8848114505E-01
    4.1176470588E-01    8.7690498765E-01
    4.1568627451E-01    8.6479646470E-01
